Date,Open,High,Low,Close,Volume
1/15/2015 15:00:00,167.17,167.36,166.32,167.17,3599364898
1/16/2015 15:00:00,166.08,167.75,165.83,166.08,2592579442
1/19/2015 15:00:00,165.98,166.8,165.27,165.98,3542922181
1/20/2015 15:00:00,167.15,167.15,165.42,167.15,3540704389
1/21/2015 15:00:00,169.79,169.79,167.22,169.79,3307648447
1/22/2015 15:00:00,171.45,171.65,169.63,171.45,5748516402
1/23/2015 15:00:00,172.99,173.52,172.31,172.99,4761413107
1/26/2015 15:00:00,170.7,172.56,168.93,170.7,3821434841
1/27/2015 15:00:00,171.2,171.2,169.7,171.2,3283104158
1/28/2015 15:00:00,171.09,171.35,170.71,171.09,3359053180
1/29/2015 15:00:00,170.66,171.02,170.5,170.66,3397904296
1/30/2015 15:00:00,171.5,171.71,171.03,171.5,3754675155
2/2/2015 15:00:00,170.42,171.31,169.86,170.42,3281638816
2/3/2015 15:00:00,170.95,171.76,170.69,170.95,3754300709
2/4/2015 15:00:00,171.46,172.52,171.01,171.46,4281506727
2/5/2015 15:00:00,170.18,171.46,169.3,170.18,3109227676
2/6/2015 15:00:00,172.33,172.33,170.55,172.33,3394444405
2/9/2015 15:00:00,172.26,173.15,171.71,172.26,3164939713
2/10/2015 15:00:00,171.32,172.75,171.03,171.32,2803179748
2/11/2015 15:00:00,172.07,172.46,171.52,172.07,2706812564
2/12/2015 15:00:00,172.18,172.18,171.23,172.18,3182628613
2/13/2015 15:00:00,173.21,173.43,172.27,173.21,3382449444
2/16/2015 15:00:00,170.98,173.53,170.98,170.98,2955331191
2/17/2015 15:00:00,171.7,171.7,171.05,171.7,2490840407
2/18/2015 15:00:00,172.86,173.33,172.4,172.86,8552121600
2/20/2015 15:00:00,172.53,173.38,172.48,172.53,3032622536
2/23/2015 15:00:00,173.1,173.45,172.65,173.1,3663482784
2/24/2015 15:00:00,173.55,173.71,172.81,173.55,3532243774
2/25/2015 15:00:00,174.8,174.84,173.9,174.8,3444940112
2/26/2015 15:00:00,174.96,175.29,174.27,174.96,4053371807
2/27/2015 15:00:00,174.32,175.41,174.29,174.32,4051953357
3/2/2015 15:00:00,175.13,175.13,174.31,175.13,3615469087
3/3/2015 15:00:00,175.15,175.79,174.97,175.15,3518228883
3/4/2015 15:00:00,173.85,175.31,173.62,173.85,3445350523
3/5/2015 15:00:00,173.56,174.56,173.56,173.56,3059277625
3/6/2015 15:00:00,175.74,175.74,173.76,175.74,3455980735
3/9/2015 15:00:00,173.56,174.78,172.98,173.56,2878041814
3/10/2015 15:00:00,173.83,174.03,172.02,173.83,3824930531
3/11/2015 15:00:00,172.35,173.18,171.72,172.35,3759844975
3/12/2015 15:00:00,172.93,173.45,172.28,172.93,2889505266
3/13/2015 15:00:00,172.88,173.68,172.55,172.88,2874706290
3/16/2015 15:00:00,172.93,173.36,172.61,172.93,2830843654
3/17/2015 15:00:00,172.99,173.82,172.59,172.99,3436518183
3/18/2015 15:00:00,171.83,172.94,171.83,171.83,2995346956
3/19/2015 15:00:00,173.35,173.59,173.01,173.35,3777905936
3/20/2015 15:00:00,172.73,173.02,172.18,172.73,3803996433
3/23/2015 15:00:00,172.37,173.7,172.23,172.37,2724715228
3/24/2015 15:00:00,172.53,173.1,172.27,172.53,2693960751
3/25/2015 15:00:00,170.3,172.33,170.11,170.3,4036180571
3/26/2015 15:00:00,168.87,170.33,168.87,168.87,3773183632
3/27/2015 15:00:00,170.19,170.32,168.43,170.19,2836165320
3/30/2015 15:00:00,172.24,172.66,170.82,172.24,3394791594
3/31/2015 15:00:00,174.1,174.1,173.21,174.1,4436731927
4/1/2015 15:00:00,172.25,174.06,171.97,172.25,3426946677
4/2/2015 15:00:00,171.74,173.02,171.23,171.74,3247133810
4/6/2015 15:00:00,172.5,172.69,172.06,172.5,2701474619
4/7/2015 15:00:00,174.4,174.43,172.97,174.4,3864038046
4/8/2015 15:00:00,173.03,174.46,172.75,173.03,3345732343
4/9/2015 15:00:00,173.86,173.86,173.03,173.86,3892786712
4/10/2015 15:00:00,173.51,174.09,172.83,173.51,3276788014
4/13/2015 15:00:00,172.35,173.31,171.59,172.35,4101047426
4/14/2015 15:00:00,170.97,172.3,170.38,170.97,2659919322
4/15/2015 15:00:00,171.09,171.39,170.24,171.09,3246937876
4/16/2015 15:00:00,171,171.69,170.33,171,3137451772
4/17/2015 15:00:00,170.88,171.44,170.79,170.88,3449730817
4/20/2015 15:00:00,170.01,170.89,169.51,170.01,7373594721
4/21/2015 15:00:00,172.2,172.2,170.16,172.2,3042992590
4/22/2015 15:00:00,171.54,172.41,171.21,171.54,2826979421
4/23/2015 15:00:00,172.1,172.86,171.57,172.1,4494518444
4/24/2015 15:00:00,172.56,173.49,172.14,172.56,3043233890
4/27/2015 15:00:00,167.24,171.49,166.43,167.24,4495191493
4/28/2015 15:00:00,167.85,167.85,164.64,167.85,3182777976
4/29/2015 15:00:00,163.06,167.77,159.94,163.06,4457891349
4/30/2015 15:00:00,161.71,163.94,160.06,161.71,4572110998
5/4/2015 15:00:00,163.85,164.5,162.05,163.85,3477639971
5/5/2015 15:00:00,164.7,165.9,163.5,164.7,3557056589
5/6/2015 15:00:00,166.06,166.06,163.41,166.06,3278271823
5/7/2015 15:00:00,164.96,166.39,164.48,164.96,3580679472
5/8/2015 15:00:00,166.62,167.19,165.94,166.62,3744470048
5/11/2015 15:00:00,166.36,167.76,166.36,166.36,3276572865
5/12/2015 15:00:00,166.86,167.3,166.44,166.86,3136865152
5/13/2015 15:00:00,168.61,169.01,166.74,168.61,4143952518
5/15/2015 15:00:00,169.02,169.59,168.13,169.02,3555332520
5/18/2015 15:00:00,169.11,169.37,168.5,169.11,4111729821
5/19/2015 15:00:00,169.83,169.83,168.22,169.83,3253341043
5/20/2015 15:00:00,170.24,170.95,169.9,170.24,4071299401
5/21/2015 15:00:00,169.87,170.88,169.53,169.87,3622867930
5/22/2015 15:00:00,169.96,170.38,169.65,169.96,3019975143
5/25/2015 15:00:00,169.56,170.18,169.42,169.56,3221993645
5/26/2015 15:00:00,170.95,171.92,169.76,170.95,3248163572
5/27/2015 15:00:00,168.58,170.76,168.58,168.58,3470120743
5/28/2015 15:00:00,168.27,169.51,168.21,168.27,3775991317
5/29/2015 15:00:00,167.07,168.88,167.07,167.07,7435718145
6/1/2015 15:00:00,167.44,167.44,166.23,167.44,3542893630
6/3/2015 15:00:00,165.42,167.57,165.25,165.42,4327191121
6/4/2015 15:00:00,163.97,165.87,163.97,163.97,3337311655
6/5/2015 15:00:00,163.66,163.73,162.89,163.66,3020277530
6/8/2015 15:00:00,161,163.25,160.73,161,3057555899
6/9/2015 15:00:00,157.42,161,156.04,157.42,4500412562
6/10/2015 15:00:00,159.4,160.37,158.01,159.4,3772562737
6/11/2015 15:00:00,159.61,161.11,159.16,159.61,3942653852
6/12/2015 15:00:00,159.4,160.28,159.04,159.4,3805853246
6/15/2015 15:00:00,155.74,159.08,155.74,155.74,3116943783
6/16/2015 15:00:00,156.67,157.49,155.49,156.67,3571444835
6/17/2015 15:00:00,158.47,159.05,157.3,158.47,3821951038
6/18/2015 15:00:00,159.28,159.47,158.59,159.28,3631792683
6/19/2015 15:00:00,159.87,160.17,159.38,159.87,3378845857
6/22/2015 15:00:00,158.9,160.08,158.9,158.9,2849854515
6/23/2015 15:00:00,158.21,159.91,158.21,158.21,3089435118
6/24/2015 15:00:00,160.04,160.04,159.05,160.04,5515023771
6/25/2015 15:00:00,158.82,159.75,158.82,158.82,3741986338
6/26/2015 15:00:00,158.47,159.28,157.91,158.47,4644599786
6/29/2015 15:00:00,156.86,157.78,156.34,156.86,5458284745
6/30/2015 15:00:00,157.92,158.53,156.57,157.92,7299518974
7/1/2015 15:00:00,157.43,158.79,157.43,157.43,3632153842
7/2/2015 15:00:00,158.84,159.54,157.95,158.84,3809688357
7/3/2015 15:00:00,160.47,160.47,158.61,160.47,4245648806
7/6/2015 15:00:00,158.43,159.78,158.33,158.43,3856864315
7/7/2015 15:00:00,157.94,158.8,157.17,157.94,3248146756
7/8/2015 15:00:00,156.72,158.41,156.49,156.72,4088016534
7/9/2015 15:00:00,155.29,156.17,154.41,155.29,3689171295
7/10/2015 15:00:00,155.84,156.75,155.4,155.84,4035669034
7/13/2015 15:00:00,157.18,157.21,155.88,157.18,2527485870
7/14/2015 15:00:00,157.37,158.32,157.03,157.37,2850320449
7/15/2015 15:00:00,156.77,157.5,155.99,156.77,2470445461
7/22/2015 15:00:00,157.48,157.56,156.17,157.48,2697346288
7/23/2015 15:00:00,157.23,157.42,156.87,157.23,2635529185
7/24/2015 15:00:00,155.51,156.78,155.32,155.51,2219124037
7/27/2015 15:00:00,152.68,155.25,152.68,152.68,3102016166
7/28/2015 15:00:00,151.77,152.62,151.71,151.77,3656601226
7/29/2015 15:00:00,152.04,153.59,152.04,152.04,3734254748
7/30/2015 15:00:00,151.96,153.02,151.79,151.96,4735909396
7/31/2015 15:00:00,154.5,154.6,152.19,154.5,3825241605
8/3/2015 15:00:00,153.41,154.08,152.73,153.41,3287008028
8/4/2015 15:00:00,152.89,153.58,152.55,152.89,3176351787
8/5/2015 15:00:00,154.55,154.55,152.97,154.55,3476497570
8/6/2015 15:00:00,152.46,154.79,152.46,152.46,3408753571
8/7/2015 15:00:00,151.77,152.81,151.32,151.77,3138995300
8/10/2015 15:00:00,150.9,151.72,150.08,150.9,3149094525
8/11/2015 15:00:00,146.66,151.63,146.66,146.66,4160864411
8/12/2015 15:00:00,141.49,145.27,141.05,141.49,3941219150
8/13/2015 15:00:00,145.69,146.23,141.95,145.69,4188224194
8/14/2015 15:00:00,145.88,146.23,144.54,145.88,4017113506
8/18/2015 15:00:00,143.67,145.61,143.63,143.67,3069928118
8/19/2015 15:00:00,142.67,144.2,142.45,142.67,3150540379
8/20/2015 15:00:00,141.44,142.41,141,141.44,4789957021
8/21/2015 15:00:00,138.02,140.36,138.02,138.02,3604990286
8/24/2015 15:00:00,132.04,134.9,129.85,132.04,4171737203
8/25/2015 15:00:00,133.67,136.25,131.86,133.67,6730357674
8/26/2015 15:00:00,133.22,133.33,130.68,133.22,4743669577
8/27/2015 15:00:00,139.32,139.47,134.82,139.32,6067537488
8/28/2015 15:00:00,139.8,141.79,139.24,139.8,7229238137
8/31/2015 15:00:00,142.31,142.31,139.88,142.31,4603069918
9/1/2015 15:00:00,139.58,141.63,139.54,139.58,3467640275
9/2/2015 15:00:00,139.19,139.87,137.37,139.19,4387292383
9/3/2015 15:00:00,140.96,141.17,139.34,140.96,3472848113
9/4/2015 15:00:00,140.39,141.14,139.98,140.39,3491463342
9/7/2015 15:00:00,135.85,139.7,135.57,135.85,3512698274
9/8/2015 15:00:00,136.32,136.56,134.57,136.32,4088914526
9/9/2015 15:00:00,137.76,138.06,136.63,137.76,4089814318
9/10/2015 15:00:00,138.16,138.16,135.71,138.16,4125872419
9/11/2015 15:00:00,139.42,139.97,138.88,139.42,3636156889
9/14/2015 15:00:00,140.53,140.54,139.61,140.53,2700417673
9/15/2015 15:00:00,138.61,140.06,138.32,138.61,4617574727
9/16/2015 15:00:00,138.09,139.57,137.91,138.09,4248380995
9/17/2015 15:00:00,139.51,139.62,138.29,139.51,4286914439
9/18/2015 15:00:00,139.71,140.88,138.74,139.71,5143810775
9/21/2015 15:00:00,139.66,139.9,138.56,139.66,4243520493
9/22/2015 15:00:00,138.34,140.27,138.1,138.34,5162051136
9/23/2015 15:00:00,135.39,137.22,135.29,135.39,5889176926
9/25/2015 15:00:00,134.6,136.14,134.12,134.6,4069836971
9/28/2015 15:00:00,131.61,134.17,131.61,131.61,3407197954
9/29/2015 15:00:00,133.53,133.53,128.4,133.53,6437770064
9/30/2015 15:00:00,134.39,134.39,132.76,134.39,6202220576
10/1/2015 15:00:00,136.03,136.32,134.41,136.03,4390984090
10/2/2015 15:00:00,134.27,135.77,134.27,134.27,4654160077
10/5/2015 15:00:00,138.48,138.73,135.18,138.48,4565759305
10/6/2015 15:00:00,141.78,142.54,139.89,141.78,5548909916
10/7/2015 15:00:00,143.12,143.22,140.56,143.12,6249231601
10/8/2015 15:00:00,142.95,144.76,142.61,142.95,4678173483
10/9/2015 15:00:00,145.95,147.1,144.6,145.95,7492999907
10/12/2015 15:00:00,147.06,147.24,146.06,147.06,8889896090
10/13/2015 15:00:00,142,146.8,142,142,5505560423
10/15/2015 15:00:00,142.96,144.57,142.96,142.96,5656955791
10/16/2015 15:00:00,143.57,144.45,142.78,143.57,7303097717
10/19/2015 15:00:00,145.24,145.24,143.93,145.24,5206763528
10/20/2015 15:00:00,145.5,146.58,145.03,145.5,5183772007
10/21/2015 15:00:00,146.2,147.43,145.48,146.2,4478934962
10/22/2015 15:00:00,144.97,146.24,144.67,144.97,4269919595
10/23/2015 15:00:00,147.01,147.84,146.16,147.01,4922399098
10/26/2015 15:00:00,147.97,148.07,147.28,147.97,5286022816
10/27/2015 15:00:00,147.3,147.3,145.59,147.3,4192926639
10/28/2015 15:00:00,145.41,146.88,144.92,145.41,4648554563
10/29/2015 15:00:00,140.92,145.42,140.92,140.92,3811027381
10/30/2015 15:00:00,140.96,141.72,140.17,140.96,3474935384
11/2/2015 15:00:00,142.12,142.12,140.46,142.12,3887543321
11/3/2015 15:00:00,143.51,143.87,142.86,143.51,3153635526
11/4/2015 15:00:00,145.73,145.73,144.21,145.73,3979581721
11/5/2015 15:00:00,144.65,145.64,144.37,144.65,2962269997
11/6/2015 15:00:00,144.31,145.26,144.24,144.31,2861902909
11/9/2015 15:00:00,141.99,143.87,141.34,141.99,2520207714
11/10/2015 15:00:00,140.49,142.79,140.49,140.49,3709715031
11/11/2015 15:00:00,140.8,141.21,139.85,140.8,2991337170
11/12/2015 15:00:00,140.57,141.79,140.57,140.57,2492413094
11/13/2015 15:00:00,141.04,141.64,139.56,141.04,2942791945
11/16/2015 15:00:00,139.71,140.37,138.53,139.71,2735380244
11/17/2015 15:00:00,141.12,141.71,140.83,141.12,2725803689
11/18/2015 15:00:00,141.73,142.35,141.02,141.73,2509130566
11/19/2015 15:00:00,142.63,143.1,142.36,142.63,2868226632
11/20/2015 15:00:00,144.33,144.33,142.56,144.33,3172077311
11/23/2015 15:00:00,142.93,145.28,142.93,142.93,3046194803
11/24/2015 15:00:00,142.77,143.56,142.71,142.77,3220117487
11/25/2015 15:00:00,143.67,143.67,143.03,143.67,4388641117
11/26/2015 15:00:00,144.11,144.72,143.61,144.11,3282041982
11/27/2015 15:00:00,143.65,144.73,142.64,143.65,3953678894
11/30/2015 15:00:00,139.8,142.45,139.8,139.8,5538588587
12/1/2015 15:00:00,143.17,143.17,141.59,143.17,3303577639
12/2/2015 15:00:00,142.93,143.62,142.67,142.93,3238727085
12/3/2015 15:00:00,142.53,143.36,141.95,142.53,2655853484
12/4/2015 15:00:00,141.57,142.62,141.35,141.57,4239206272
12/7/2015 15:00:00,142.09,143.02,141.91,142.09,3418577481
12/8/2015 15:00:00,139.66,141.66,139.66,139.66,4180843493
12/10/2015 15:00:00,139.19,140.02,138.82,139.19,4327260981
12/11/2015 15:00:00,136.5,139.76,136.5,136.5,2540875868
12/14/2015 15:00:00,136.21,136.24,134.45,136.21,3826199378
12/15/2015 15:00:00,137.5,137.5,136.05,137.5,3668113307
12/16/2015 15:00:00,139.4,139.4,138.03,139.4,5740735167
12/17/2015 15:00:00,142.77,142.77,140.99,142.77,4779706205
12/18/2015 15:00:00,140.65,141.32,140.15,140.65,5135396258
12/21/2015 15:00:00,141.47,141.55,139.85,141.47,4668951509
12/22/2015 15:00:00,142.25,142.29,141.11,142.25,6603484633
12/23/2015 15:00:00,142.01,142.37,141.17,142.01,9175155262
12/28/2015 15:00:00,143.22,143.55,141.69,143.22,6789570375
12/29/2015 15:00:00,143.71,143.71,143.07,143.71,6885831541
12/30/2015 15:00:00,145.06,145.18,143.93,145.06,4853222949
1/4/2016 15:00:00,142.36,145.1,142.36,142.36,3677142880
1/5/2016 15:00:00,143.38,144.54,142.41,143.38,2944628894
1/6/2016 15:00:00,145.87,146.91,143.75,145.87,3189820074
1/7/2016 15:00:00,143.36,144.72,143.36,143.36,2755221739
1/8/2016 15:00:00,143.52,143.92,142.09,143.52,2385461646
1/11/2016 15:00:00,140.85,142.49,140.7,140.85,2000059047
1/12/2016 15:00:00,142.49,142.96,141.53,142.49,2407111861
1/13/2016 15:00:00,143.33,144.23,143.19,143.33,2510561973
1/14/2016 15:00:00,141.78,142.89,140.24,141.78,3245325106
1/15/2016 15:00:00,141.88,143.03,141.67,141.88,2666722125
1/18/2016 15:00:00,140.41,141.07,140.07,140.41,2208315304
1/19/2016 15:00:00,141.26,141.47,140.2,141.26,2731958116
1/20/2016 15:00:00,139.42,141.28,139.42,139.42,2418825409
1/21/2016 15:00:00,139.19,140.7,138.86,139.19,2306637825
1/22/2016 15:00:00,140.71,140.79,139.49,140.71,3169155428
1/25/2016 15:00:00,141.63,142.34,141.32,141.63,2594942781
1/26/2016 15:00:00,141.59,141.59,140.78,141.59,2041362226
1/27/2016 15:00:00,143.46,143.46,141.81,143.46,3431382141
1/28/2016 15:00:00,144.01,144.01,142.92,144.01,3301173707
1/29/2016 15:00:00,144.88,144.89,143.25,144.88,3889949223
2/1/2016 15:00:00,144.42,145.5,143.37,144.42,3007242872
2/2/2016 15:00:00,143.42,144.76,143.42,143.42,3117714765
2/3/2016 15:00:00,144.52,144.63,142.26,144.52,2765766900
2/4/2016 15:00:00,146.79,147.18,144.91,146.79,2998627195
2/5/2016 15:00:00,150.33,150.44,147.07,150.33,4086866562
2/9/2016 15:00:00,149.29,149.61,147.72,149.29,2329650197
2/10/2016 15:00:00,148.88,149.91,148.57,148.88,2908697139
2/11/2016 15:00:00,150.71,151.14,148.74,150.71,3789087008
2/12/2016 15:00:00,148.35,150.26,148.15,148.35,2971999804
2/15/2016 15:00:00,149.07,149.97,148.62,149.07,3489655991
2/16/2016 15:00:00,149.35,150,148.6,149.35,3039646852
2/17/2016 15:00:00,150.2,150.46,149.18,150.2,4389236890
2/18/2016 15:00:00,150.87,151.54,150.09,150.87,4305379647
2/19/2016 15:00:00,148.79,150.75,147.87,148.79,4658646348
2/22/2016 15:00:00,149.03,149.2,148.32,149.03,9467918584
2/23/2016 15:00:00,147.19,149.59,146,147.19,3315882592
2/24/2016 15:00:00,146.78,147.17,145.6,146.78,3321128093
2/25/2016 15:00:00,147.38,147.77,146.72,147.38,3470908376
2/26/2016 15:00:00,150,150.12,148.17,150,2861229579
2/29/2016 15:00:00,151.15,151.67,149.48,151.15,2550932909
3/1/2016 15:00:00,152.31,152.38,150.98,152.31,2873185089
3/2/2016 15:00:00,154.58,154.58,153.21,154.58,2987722035
3/3/2016 15:00:00,154.53,155.46,153.64,154.53,4219540336
3/4/2016 15:00:00,154.44,155.14,152.65,154.44,4700578281
3/7/2016 15:00:00,153.84,154.95,153.41,153.84,3792834549
3/8/2016 15:00:00,153.31,154.47,152.03,153.31,3412548290
3/10/2016 15:00:00,153.35,153.35,151.92,153.35,3017770663
3/11/2016 15:00:00,154.16,154.16,153.08,154.16,3591251443
3/14/2016 15:00:00,154.16,156.8,154.99,156.8,4019469824
3/15/2016 15:00:00,155.41,156.95,155.26,155.41,3867420377
3/16/2016 15:00:00,156.17,156.17,155.08,156.17,3374646025
3/17/2016 15:00:00,157.61,157.67,156.74,157.61,5554442008
3/18/2016 15:00:00,157.96,158.76,157.48,157.96,4403617066
3/21/2016 15:00:00,157.63,158.64,157.14,157.63,3329688281
3/22/2016 15:00:00,157.22,157.8,156,157.22,4042152190
3/23/2016 15:00:00,156.41,156.94,155.48,156.41,6999633130
3/24/2016 15:00:00,155.56,156.25,155.18,155.56,3658744631
3/28/2016 15:00:00,153.91,155.16,153.35,153.91,3601642262
3/30/2016 15:00:00,155.34,155.94,154.57,155.34,7853873316
3/31/2016 15:00:00,155.91,156.06,154.8,155.91,5294173844
4/1/2016 15:00:00,156.43,156.43,155.52,156.43,3373963560
4/4/2016 15:00:00,157.15,157.2,156.47,157.15,3248916458
4/5/2016 15:00:00,156.31,157.14,156.26,156.31,3248967478
4/6/2016 15:00:00,156.89,156.95,156.15,156.89,4137656883
4/7/2016 15:00:00,156.89,158.01,156.88,157.1,4528778505
4/8/2016 15:00:00,157.1,157.34,156.07,157.26,4035814845
4/11/2016 15:00:00,157.26,157.31,154.79,155.57,3340257792
4/12/2016 15:00:00,155.57,157.1,155.25,157.1,3759223780
4/13/2016 15:00:00,157.1,158.16,157.16,158.16,6366226706
4/14/2016 15:00:00,158.16,158.85,156.74,156.74,4615742986
4/15/2016 15:00:00,156.74,158.49,156.89,158.49,3739764204
4/18/2016 15:00:00,158.49,159.51,157.38,159.51,3561980990
4/19/2016 15:00:00,159.51,160.92,159.97,160.88,4838341854
4/20/2016 15:00:00,160.88,161.21,160.42,160.93,5394924180
4/21/2016 15:00:00,160.93,162,161.08,161.79,3939940023
4/22/2016 15:00:00,161.79,162.43,160.97,161.65,3582995918
4/25/2016 15:00:00,161.65,162.16,160.26,160.74,3464535618
4/26/2016 15:00:00,160.74,160.51,158.12,158.95,3456175360
4/27/2016 15:00:00,158.95,158.79,157.71,158.77,3277360667
4/28/2016 15:00:00,158.77,159.49,157.23,157.99,4244447176
4/29/2016 15:00:00,157.99,157.76,156.79,157.46,3587850472
5/2/2016 15:00:00,157.46,157.13,154.94,155.93,3040722234
5/4/2016 15:00:00,155.85,156.63,154.38,156.63,4205246513
5/10/2016 15:00:00,154.58,154.93,153.8,154.84,0
5/11/2016 15:00:00,155.45,156.81,155.24,156.34,0
5/12/2016 15:00:00,156.25,157.32,155.99,156.13,0
5/13/2016 15:00:00,156.21,156.28,153.74,154.33,0
5/16/2016 15:00:00,154.21,154.57,152.79,153.2,0
5/17/2016 15:00:00,153.68,154.14,153.29,153.77,0
5/18/2016 15:00:00,153.67,154.56,153.48,154.37,0
5/19/2016 15:00:00,154.18,154.33,152.61,153.22,0
5/20/2016 15:00:00,153.08,153.78,152.84,153.29,0
5/23/2016 15:00:00,153.4,154.35,153.4,154.32,0
5/24/2016 15:00:00,154.22,154.71,153.44,153.49,0
5/25/2016 15:00:00,154.35,156.04,154.33,155.99,0
5/26/2016 15:00:00,156.29,156.46,155.64,156.34,0
5/27/2016 15:00:00,156.25,157.68,155.96,157.68,0
5/30/2016 15:00:00,157.67,158.34,157.54,157.54,0
5/31/2016 15:00:00,157.27,157.64,156.23,156.35,0
6/1/2016 15:00:00,156.65,157.99,156.61,157.5,0
6/2/2016 15:00:00,157.33,158.26,157.2,157.23,0
6/3/2016 15:00:00,157.91,158.77,157.7,158.19,0
6/6/2016 15:00:00,158.52,160.02,158.46,160.02,0
6/7/2016 15:00:00,160.32,161.47,160.32,161.47,0
6/8/2016 15:00:00,161.39,161.73,159.52,160.65,0
6/9/2016 15:00:00,160.79,161.03,159.84,159.84,0
6/10/2016 15:00:00,160.03,160.22,158.92,158.92,0
6/13/2016 15:00:00,158.3,158.63,157.91,157.91,0
6/14/2016 15:00:00,157.58,158.6,157.25,158.39,0
6/15/2016 15:00:00,158.09,159.31,157.91,159.31,0
6/16/2016 15:00:00,159.28,159.6,158.52,158.82,0
6/17/2016 15:00:00,159.26,159.95,158.73,159.95,0
6/20/2016 15:00:00,160.34,160.8,159.56,160.8,0
6/21/2016 15:00:00,161.24,161.9,161,161.29,0
6/22/2016 15:00:00,161.36,162.42,161.36,162.37,0
6/23/2016 15:00:00,162.14,162.34,161.03,161.64,0
6/24/2016 15:00:00,161.88,162.07,157.36,160.01,0
6/27/2016 15:00:00,159.13,160.92,158.71,160.56,0
6/28/2016 15:00:00,160.59,161.9,160.59,161.46,0
6/29/2016 15:00:00,162.41,164.81,162.41,164.81,0
6/30/2016 15:00:00,165.35,166.36,165.28,165.94,0
7/1/2016 15:00:00,166.29,166.48,164.28,164.45,0
7/11/2016 15:00:00,165.94,168.29,165.92,167.35,0
7/12/2016 15:00:00,168.2,168.89,166.85,167.86,0
7/13/2016 15:00:00,168.3,170.01,167.99,170.01,0
7/14/2016 15:00:00,169.29,169.58,167.67,167.93,0
7/15/2016 15:00:00,167.79,169.59,167.79,168.92,0
7/18/2016 15:00:00,169,170.03,168.65,169.98,0
7/19/2016 15:00:00,170.42,171.8,170.39,170.78,0
7/20/2016 15:00:00,170.99,171.86,170.96,171.86,0
7/21/2016 15:00:00,171.78,172.2,170.22,170.32,0
7/22/2016 15:00:00,170.43,170.45,169.47,170.13,0
7/25/2016 15:00:00,170.4,171.93,170.29,171.93,0
7/26/2016 15:00:00,171.88,172.61,171.45,172.3,0
7/27/2016 15:00:00,173.31,175.31,173.31,174.63,0
7/28/2016 15:00:00,174.89,176.16,174.33,176.16,0
7/29/2016 15:00:00,175.97,177.58,173.75,173.75,0
8/1/2016 15:00:00,175.52,178.31,175.52,178.22,0
8/2/2016 15:00:00,177.8,178.8,177.54,177.55,0
8/3/2016 15:00:00,177.49,178.3,176.62,176.9,0
8/4/2016 15:00:00,177.32,178.34,176.94,177.8,0
8/5/2016 15:00:00,178.11,179.03,177.91,178.94,0
8/8/2016 15:00:00,179.2,180.63,179.18,180.63,0
8/9/2016 15:00:00,180.62,181.26,180.13,180.52,0
8/10/2016 15:00:00,180.51,181.09,179.47,180.35,0
8/11/2016 15:00:00,180.56,181.52,179.21,180.01,0
8/12/2016 15:00:00,180.58,180.98,177.78,178.23,0
8/15/2016 15:00:00,178.4,178.57,174.68,175.53,0
8/16/2016 15:00:00,176.25,177.51,176.01,177.32,0
8/18/2016 15:00:00,178.07,180.82,177.98,180.63,0
8/19/2016 15:00:00,180.88,181.13,178.29,178.29,0
8/22/2016 15:00:00,178.91,179.67,178.46,179.33,0
8/23/2016 15:00:00,179.86,179.99,176.3,179.13,0
8/24/2016 15:00:00,178.85,178.9,177.53,178.36,0
8/25/2016 15:00:00,178.61,180.32,178.51,180.32,0
8/26/2016 15:00:00,180.29,180.43,179.44,180.2,0
8/29/2016 15:00:00,179.86,180.02,176.54,177.24,0
8/30/2016 15:00:00,177.49,178.4,176.48,177.47,0
8/31/2016 15:00:00,177.3,178.69,177.26,178.67,0
9/1/2016 15:00:00,177.73,178.08,176.06,176.6,0
9/2/2016 15:00:00,176.58,177.8,176.46,177.53,0
9/5/2016 15:00:00,178.2,179.11,177.42,177.8,0
9/6/2016 15:00:00,178.09,178.45,177.19,178.27,0
9/7/2016 15:00:00,178.51,178.92,177.41,178.37,0
9/8/2016 15:00:00,178.58,178.61,177.63,177.75,0
9/9/2016 15:00:00,177.32,177.47,174.68,174.87,0
9/13/2016 15:00:00,174.35,174.36,172.13,172.19,0
9/14/2016 15:00:00,171.45,171.49,168.81,169.46,0
9/15/2016 15:00:00,169.66,174.24,169.64,173.99,0
9/16/2016 15:00:00,174.74,175.36,172.34,172.87,0
9/19/2016 15:00:00,173.6,175.58,173.6,175.24,0
9/20/2016 15:00:00,175.16,175.84,174.47,174.56,0
9/21/2016 15:00:00,174.39,176.55,173.68,176.32,0
9/22/2016 15:00:00,177.71,178.77,176.83,177.2,0
9/23/2016 15:00:00,177.12,177.56,176.26,177.56,0
9/26/2016 15:00:00,176.58,176.89,175.35,176.01,0
9/27/2016 15:00:00,175.4,178.25,174.45,178.25,0
9/28/2016 15:00:00,177.74,179.02,177.33,178.74,0
9/29/2016 15:00:00,179.34,180.78,179.24,179.9,0
9/30/2016 15:00:00,178.87,179.66,176.93,176.93,0
10/3/2016 15:00:00,178.41,180.55,178.41,180.55,0
10/4/2016 15:00:00,180.96,181.14,180.18,180.5,0
10/5/2016 15:00:00,180.08,180.11,177.67,178.44,0
10/6/2016 15:00:00,178.5,179.26,177.33,177.98,0
10/7/2016 15:00:00,177.88,178.27,176.83,177.32,0
10/10/2016 15:00:00,177.29,177.96,176.88,177.26,0
